timestamp_backend_inout,timestamp_reasoner_inout,timestamp_iot_inout,personCount,lampStatus,reasoningTime,endToEndTime,backendTime
2025-12-11:10-11-43,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,16,13
2025-12-11:10-11-46,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,18,8
2025-12-11:10-11-48,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,19,7
2025-12-11:10-11-50,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,19,9
2025-12-11:10-11-52,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,17,6
2025-12-11:10-11-54,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,20,6
2025-12-11:10-11-56,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,21,7
2025-12-11:10-11-58,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,15,9
2025-12-11:10-12-00,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,15,6
2025-12-11:10-12-02,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,15,10
2025-12-11:10-12-04,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,64,5
2025-12-11:10-12-06,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,19,6
2025-12-11:10-12-08,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,16,8
2025-12-11:10-12-10,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,15,5
2025-12-11:10-12-12,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,15,6
2025-12-11:10-12-14,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,22,9
2025-12-11:10-12-16,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,18,5
2025-12-11:10-12-18,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,14,8
2025-12-11:10-12-20,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,18,5
2025-12-11:10-12-22,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,18,7
2025-12-11:10-12-24,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,15,8
2025-12-11:10-12-26,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,15,8
2025-12-11:10-12-28,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,15,5
2025-12-11:10-12-30,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,29,5
2025-12-11:10-12-32,2025-12-11:10-10-49,2025-12-11:10-10-48,1,st_actON,150,29,11
2025-12-11:10-12-34,2025-12-11:10-12-33,2025-12-11:10-12-31,0,st_actOFF,1760,25,6
2025-12-11:10-12-36,2025-12-11:10-12-33,2025-12-11:10-12-31,0,st_actOFF,1760,25,7
2025-12-11:10-12-38,2025-12-11:10-12-33,2025-12-11:10-12-31,0,st_actOFF,1760,16,6
2025-12-11:10-12-40,2025-12-11:10-12-33,2025-12-11:10-12-31,0,st_actOFF,1760,17,5
2025-12-11:10-12-42,2025-12-11:10-12-33,2025-12-11:10-12-31,0,st_actOFF,1760,15,11
2025-12-11:10-12-44,2025-12-11:10-12-33,2025-12-11:10-12-31,0,st_actOFF,1760,17,6
2025-12-11:10-12-46,2025-12-11:10-12-33,2025-12-11:10-12-31,0,st_actOFF,1760,17,6
2025-12-11:10-12-48,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,26,7
2025-12-11:10-12-50,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,20,8
2025-12-11:10-12-52,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,20,7
2025-12-11:10-12-54,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,6
2025-12-11:10-12-56,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,8
